model,architecture,architecture_short,semantics,semantics_short,summary_type,relevant_property,sharpness,category,empirical_proportion,model_proportion,signed_residual,abs_residual,n
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,first,blurred,colour_only,0.005415162454873604,0.09372087635851563,0.08830571390364203,0.08830571390364203,554
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,first,blurred,redundant_form,0.8935018050541518,0.596497053133809,-0.2970047519203428,0.2970047519203428,554
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,first,blurred,size_colour,0.04512635379061363,0.24944927887487406,0.20432292508426042,0.20432292508426042,554
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,first,blurred,size_only,0.05595667870036104,0.06033279163280146,0.004376112932440418,0.004376112932440418,554
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,first,sharp,colour_only,0.0,0.05180752127725634,0.05180752127725634,0.05180752127725634,502
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,first,sharp,redundant_form,0.6852589641434262,0.6010521771538814,-0.08420678698954487,0.08420678698954487,502
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,first,sharp,size_colour,0.04581673306772902,0.27834944113267085,0.23253270806494183,0.23253270806494183,502
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,first,sharp,size_only,0.2689243027888447,0.06879086043619141,-0.2001334423526533,0.2001334423526533,502
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,second,blurred,colour_only,0.6278659611992948,0.38975613894102423,-0.2381098222582706,0.2381098222582706,567
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,second,blurred,redundant_form,0.3721340388007052,0.478808746696845,0.10667470789613975,0.10667470789613975,567
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,second,blurred,size_colour,0.0,0.11286593049153819,0.11286593049153819,0.11286593049153819,567
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,second,blurred,size_only,0.0,0.018569183870592604,0.018569183870592604,0.018569183870592604,567
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,second,sharp,colour_only,0.7162698412698416,0.3570963370716657,-0.3591735041981759,0.3591735041981759,504
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,second,sharp,redundant_form,0.2817460317460315,0.46623216238804344,0.18448613064201191,0.18448613064201191,504
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,second,sharp,size_colour,0.0019841269841269008,0.15150044412008848,0.14951631713596159,0.14951631713596159,504
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,second,sharp,size_only,0.0,0.02517105642020246,0.02517105642020246,0.02517105642020246,504
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,selection,both,blurred,colour_only,0.008833922261484103,0.24380599701152905,0.23497207475004495,0.23497207475004495,566
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,selection,both,blurred,redundant_form,0.9134275618374558,0.5110274971750216,-0.40240006466243416,0.40240006466243416,566
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,selection,both,blurred,size_colour,0.07773851590106004,0.2059760981228928,0.12823758222183276,0.12823758222183276,566
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,selection,both,blurred,size_only,0.0,0.03919040769055668,0.03919040769055668,0.03919040769055668,566
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,selection,both,sharp,colour_only,0.0,0.1887553819424908,0.1887553819424908,0.1887553819424908,503
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,selection,both,sharp,redundant_form,0.7912524850894632,0.5072948900388757,-0.2839575950505875,0.2839575950505875,503
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,selection,both,sharp,size_colour,0.20874751491053678,0.2547676298229855,0.04602011491244873,0.04602011491244873,503
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,selection,both,sharp,size_only,0.0,0.04918209819564779,0.04918209819564779,0.04918209819564779,503
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,selection,first,blurred,colour_only,0.005415162454873604,0.09295473623075456,0.08753957377588097,0.08753957377588097,554
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,selection,first,blurred,redundant_form,0.8935018050541518,0.5971773025026648,-0.296324502551487,0.296324502551487,554
