model,combination,relevant_property,sharpness,summary_type,category,observed_proportion,predicted_mean,predicted_q025,predicted_q975,observation_count,posterior_predictive_draws
Global,color_form,second,sharp,Exact response,F,0.7379454926624738,0.6609042190775682,0.6184486373165619,0.7023060796645703,477,16000
Global,color_form,second,sharp,Exact response,FD,0.0,0.001336215932914,0.0,0.0062893081761006,477,16000
Global,color_form,second,sharp,Exact response,FDC,0.0062893081761006,0.002813679245283,0.0,0.0083857442348008,477,16000
Global,color_form,second,sharp,Exact response,FC,0.0230607966457023,0.0367553721174004,0.020964360587002,0.0545073375262054,477,16000
Global,color_form,second,sharp,Exact response,FCD,0.0,0.0010471698113207,0.0,0.0041928721174004,477,16000
Global,color_form,second,sharp,Response length,1,0.7379454926624738,0.66927607442348,0.6268343815513627,0.710691823899371,477,16000
Global,color_form,second,sharp,Response length,2,0.2243186582809224,0.2495859538784067,0.2117400419287211,0.2893081761006289,477,16000
Global,color_form,second,sharp,Response length,3,0.0377358490566037,0.0811379716981132,0.0586477987421384,0.1069182389937107,477,16000
Global,color_form,second,sharp,Initial adjective,D,0.060796645702306,0.19,0.1572327044025157,0.2243186582809224,477,16000
Global,color_form,second,sharp,Initial adjective,C,0.1719077568134172,0.1071433438155136,0.0796645702306079,0.1362683438155136,477,16000
Global,color_form,second,sharp,Initial adjective,F,0.7672955974842768,0.7028566561844863,0.6624737945492662,0.7442348008385744,477,16000
Global,dimension_color,both,blurred,Exact response,D,0.0,0.0025070732838589,0.0,0.0074211502782931,539,16000
Global,dimension_color,both,blurred,Exact response,DC,0.0667903525046382,0.0367246057513914,0.0222634508348794,0.0538033395176252,539,16000
Global,dimension_color,both,blurred,Exact response,DCF,0.313543599257885,0.1807974257884972,0.1484230055658627,0.2152133580705009,539,16000
Global,dimension_color,both,blurred,Exact response,DF,0.0816326530612244,0.1850987940630797,0.1521335807050092,0.2189239332096475,539,16000
Global,dimension_color,both,blurred,Exact response,DFC,0.0296846011131725,0.0767831632653061,0.0556586270871985,0.1001855287569573,539,16000
Global,dimension_color,both,blurred,Exact response,C,0.0092764378478664,0.0367597402597402,0.0222634508348794,0.0538033395176252,539,16000
Global,dimension_color,both,blurred,Exact response,CD,0.0055658627087198,0.0005553107606679,0.0,0.0037105751391465,539,16000
Global,dimension_color,both,blurred,Exact response,CDF,0.0519480519480519,0.0092573051948051,0.0018552875695732,0.0185528756957328,539,16000
Global,dimension_color,both,blurred,Exact response,CF,0.2764378478664193,0.2515449907235621,0.2152133580705009,0.2894248608534323,539,16000
Global,dimension_color,both,blurred,Exact response,CFD,0.0037105751391465,0.0035883580705009,0.0,0.0092764378478664,539,16000
Global,dimension_color,both,blurred,Exact response,F,0.1187384044526901,0.1272115027829313,0.1001855287569573,0.1558441558441558,539,16000
Global,dimension_color,both,blurred,Exact response,FD,0.0018552875695732,0.0011172309833024,0.0,0.0037105751391465,539,16000
Global,dimension_color,both,blurred,Exact response,FDC,0.0037105751391465,0.0054734461966604,0.0,0.0129870129870129,539,16000
Global,dimension_color,both,blurred,Exact response,FC,0.0371057513914656,0.0809393552875695,0.059369202226345,0.1057513914656771,539,16000
Global,dimension_color,both,blurred,Exact response,FCD,0.0,0.0016416975881261,0.0,0.0055658627087198,539,16000
Global,dimension_color,both,blurred,Response length,1,0.1280148423005566,0.1664783163265306,0.1354359925788497,0.1985157699443413,539,16000
Global,dimension_color,both,blurred,Response length,2,0.4693877551020408,0.5559802875695733,0.5120593692022264,0.5992578849721707,539,16000
Global,dimension_color,both,blurred,Response length,3,0.4025974025974026,0.2775413961038961,0.2393320964749536,0.3153988868274582,539,16000
