semantics,speaker,nobj,sd_spread,color_semvalue,k,wf,n_scenes,mean_big_blue,mean_blue_big,mean_advantage,mcse_advantage
recursive,incremental_speaker,2,15.0,0.98,0.7,0.1,1000,0.7301414491939322,0.3947105383499199,0.3354309108440123,0.008201632317784759
recursive,incremental_speaker,2,15.0,0.98,0.7,0.2,1000,0.6484889847818667,0.4276641324427504,0.2208248523391162,0.00767796444079899
recursive,incremental_speaker,2,15.0,0.98,0.7,0.3,1000,0.566020744761946,0.45906418890794626,0.1069565558539997,0.005226828782270125
recursive,incremental_speaker,2,15.0,0.98,0.7,0.5,1000,0.5022844001816354,0.5006305243215269,0.0016538758601085323,0.003829595406333418
recursive,incremental_speaker,2,15.0,0.98,0.7,0.8,1000,0.4763951087036795,0.5269041059768965,-0.05050899727321702,0.003796472606827818
recursive,incremental_speaker,2,15.0,0.9,0.9,0.1,1000,0.723653903930831,0.40243050217238047,0.3212234017584505,0.008481916200807718
recursive,incremental_speaker,2,15.0,0.9,0.9,0.2,1000,0.6571690718394304,0.4307237575946864,0.22644531424474398,0.00819451143504134
recursive,incremental_speaker,2,15.0,0.9,0.9,0.3,1000,0.5934751454691053,0.454169250351043,0.13930589511806227,0.006541917514353187
recursive,incremental_speaker,2,15.0,0.9,0.9,0.5,1000,0.515739554097498,0.4904240599151482,0.02531549418234984,0.0034679786494983527
recursive,incremental_speaker,2,15.0,0.9,0.9,0.8,1000,0.48493124920187736,0.5162188341067975,-0.03128758490492018,0.0029788839075798974
recursive,incremental_speaker,2,15.0,0.92,0.9,0.1,1000,0.7233037765896936,0.4033527783848741,0.3199509982048195,0.008493724519692752
recursive,incremental_speaker,2,15.0,0.92,0.9,0.2,1000,0.6564815862873126,0.4318749423510896,0.22460664393622298,0.00822807170534727
recursive,incremental_speaker,2,15.0,0.92,0.9,0.3,1000,0.5924307054784861,0.4555155952711848,0.1369151102073012,0.006593370925099627
recursive,incremental_speaker,2,15.0,0.92,0.9,0.5,1000,0.5140081231101442,0.49220159248169126,0.02180653062845296,0.0035621552364752964
recursive,incremental_speaker,2,15.0,0.92,0.9,0.8,1000,0.482823544417722,0.5185272144766935,-0.03570367005897157,0.003114337225706766
recursive,incremental_speaker,2,15.0,0.94,0.9,0.1,1000,0.7229563831061533,0.40425531206451104,0.31870107104164225,0.008506720920205697
recursive,incremental_speaker,2,15.0,0.94,0.9,0.2,1000,0.655799031284203,0.4330124279466666,0.22278660333753644,0.008263221622177942
recursive,incremental_speaker,2,15.0,0.94,0.9,0.3,1000,0.5913944879076223,0.4568541939255492,0.13454029398207304,0.006646958499197174
recursive,incremental_speaker,2,15.0,0.94,0.9,0.5,1000,0.5122926232892966,0.4939812809810254,0.0183113423082712,0.003659514574223878
recursive,incremental_speaker,2,15.0,0.94,0.9,0.8,1000,0.4807303671781551,0.5208556408663628,-0.04012527368820768,0.0032516545699531386
recursive,incremental_speaker,2,15.0,0.96,0.9,0.1,1000,0.7226117034279569,0.4051394998971717,0.31747220353078515,0.00852088578977834
recursive,incremental_speaker,2,15.0,0.96,0.9,0.2,1000,0.6551213771111439,0.4341378068453046,0.2209835702658393,0.00829995370608014
recursive,incremental_speaker,2,15.0,0.96,0.9,0.3,1000,0.5903663984237266,0.4581868356982506,0.13217956272547604,0.006702671350720763
recursive,incremental_speaker,2,15.0,0.96,0.9,0.5,1000,0.5105927585358895,0.4957653090500993,0.014827449485790196,0.0037599238058304433
recursive,incremental_speaker,2,15.0,0.96,0.9,0.8,1000,0.47865153394268295,0.5232067823278171,-0.044555248385134215,0.0033908002556728265
recursive,incremental_speaker,2,15.0,0.98,0.9,0.1,1000,0.7222697161194498,0.40600667502921606,0.3162630410902336,0.00853620373903399
recursive,incremental_speaker,2,15.0,0.98,0.9,0.2,1000,0.6544485913591188,0.4352526311974979,0.2191959601616208,0.008338266014511675
recursive,incremental_speaker,2,15.0,0.98,0.9,0.3,1000,0.5893463420828225,0.4595152930230658,0.12983104905975665,0.006760508087185435
recursive,incremental_speaker,2,15.0,0.98,0.9,0.5,1000,0.5089082410493128,0.497555886763554,0.01135235428575876,0.003863276828614434
recursive,incremental_speaker,2,15.0,0.98,0.9,0.8,1000,0.4765868640062522,0.5255833971163263,-0.048996533110074035,0.0035317677100115802
static,global_speaker,6,2.0,0.9,0.1,0.1,1000,0.16666666666666663,0.16666666666666663,-1.8596235662471373e-18,6.906232712818135e-19
static,global_speaker,6,2.0,0.9,0.1,0.2,1000,0.16666666666666663,0.16666666666666663,-2.55351295663786e-18,6.799471024406059e-19
static,global_speaker,6,2.0,0.9,0.1,0.3,1000,0.16666666666666663,0.16666666666666663,-2.359223927328458e-18,6.451695731129288e-19
static,global_speaker,6,2.0,0.9,0.1,0.5,1000,0.16666666666666663,0.16666666666666663,-1.6375789613221058e-18,6.378029852401645e-19
static,global_speaker,6,2.0,0.9,0.1,0.8,1000,0.16666666666666663,0.16666666666666663,-2.4147350785597153e-18,6.696017591926711e-19
static,global_speaker,6,2.0,0.92,0.1,0.1,1000,0.16666666666666663,0.16666666666666663,-1.1379786002407855e-18,7.395853347359454e-19
static,global_speaker,6,2.0,0.92,0.1,0.2,1000,0.16666666666666663,0.16666666666666663,-1.7763568394002505e-18,6.535589179451019e-19
static,global_speaker,6,2.0,0.92,0.1,0.3,1000,0.16666666666666663,0.16666666666666663,-2.220446049250313e-18,6.708495549250214e-19
static,global_speaker,6,2.0,0.92,0.1,0.5,1000,0.16666666666666663,0.16666666666666663,-1.942890293094024e-18,6.554417080411434e-19
static,global_speaker,6,2.0,0.92,0.1,0.8,1000,0.16666666666666663,0.16666666666666663,-2.331468351712829e-18,6.807450562667121e-19
static,global_speaker,6,2.0,0.94,0.1,0.1,1000,0.16666666666666663,0.16666666666666663,-1.9706458687096527e-18,7.399189137695028e-19
static,global_speaker,6,2.0,0.94,0.1,0.2,1000,0.16666666666666663,0.16666666666666663,-2.8033131371785204e-18,7.170756318944626e-19
static,global_speaker,6,2.0,0.94,0.1,0.3,1000,0.16666666666666663,0.16666666666666663,-3.3306690738754695e-18,7.1535346159305135e-19
static,global_speaker,6,2.0,0.94,0.1,0.5,1000,0.16666666666666663,0.16666666666666663,-1.942890293094024e-18,6.954019349277046e-19
static,global_speaker,6,2.0,0.94,0.1,0.8,1000,0.16666666666666663,0.16666666666666663,-2.1649348980190553e-18,7.07939441299252e-19
static,global_speaker,6,2.0,0.96,0.1,0.1,1000,0.16666666666666663,0.16666666666666663,-1.8041124150158794e-18,7.1598649999856155e-19
static,global_speaker,6,2.0,0.96,0.1,0.2,1000,0.16666666666666663,0.16666666666666663,-3.497202527569243e-18,7.326740297543817e-19
static,global_speaker,6,2.0,0.96,0.1,0.3,1000,0.16666666666666663,0.16666666666666663,-4.191091917959966e-18,7.14597931357777e-19
static,global_speaker,6,2.0,0.96,0.1,0.5,1000,0.16666666666666663,0.16666666666666663,-5.218048215738236e-18,7.828112849612325e-19
static,global_speaker,6,2.0,0.96,0.1,0.8,1000,0.16666666666666663,0.16666666666666663,-3.552713678800501e-18,7.950102138713157e-19
static,global_speaker,6,2.0,0.98,0.1,0.1,1000,0.16666666666666663,0.16666666666666663,3.608224830031759e-18,7.405132498846729e-19
static,global_speaker,6,2.0,0.98,0.1,0.2,1000,0.16666666666666663,0.16666666666666663,1.7763568394002505e-18,7.844094471124507e-19
static,global_speaker,6,2.0,0.98,0.1,0.3,1000,0.16666666666666663,0.16666666666666663,2.7478019859472626e-18,8.044516989203424e-19
static,global_speaker,6,2.0,0.98,0.1,0.5,1000,0.16666666666666663,0.16666666666666663,2.609024107869118e-18,8.101661948866443e-19
static,global_speaker,6,2.0,0.98,0.1,0.8,1000,0.16666666666666663,0.16666666666666663,1.8318679906315084e-18,8.292075354639242e-19
static,global_speaker,6,2.0,0.9,0.3,0.1,1000,0.16666666666666663,0.16666666666666663,-7.494005416219807e-19,6.83755593056813e-19
static,global_speaker,6,2.0,0.9,0.3,0.2,1000,0.16666666666666663,0.16666666666666663,-8.604228440844963e-19,6.914758199132429e-19
static,global_speaker,6,2.0,0.9,0.3,0.3,1000,0.16666666666666663,0.16666666666666663,-1.1934897514720432e-18,6.636559083073977e-19
static,global_speaker,6,2.0,0.9,0.3,0.5,1000,0.16666666666666663,0.16666666666666663,-9.992007221626408e-19,6.907310138239939e-19
static,global_speaker,6,2.0,0.9,0.3,0.8,1000,0.16666666666666663,0.16666666666666663,-1.6930901125533637e-18,6.820663096934298e-19
static,global_speaker,6,2.0,0.92,0.3,0.1,1000,0.16666666666666663,0.16666666666666663,-1.1934897514720432e-18,7.1941189642575e-19
static,global_speaker,6,2.0,0.92,0.3,0.2,1000,0.16666666666666663,0.16666666666666663,-3.247402347028583e-18,7.032372046414787e-19
static,global_speaker,6,2.0,0.92,0.3,0.3,1000,0.16666666666666663,0.16666666666666663,-1.7208456881689926e-18,6.642395377179811e-19
static,global_speaker,6,2.0,0.92,0.3,0.5,1000,0.16666666666666663,0.16666666666666663,-1.1379786002407855e-18,7.152019881097892e-19
static,global_speaker,6,2.0,0.92,0.3,0.8,1000,0.16666666666666663,0.16666666666666663,-1.3600232051658168e-18,6.828120969478864e-19
static,global_speaker,6,2.0,0.94,0.3,0.1,1000,0.16666666666666663,0.16666666666666663,-9.159339953157542e-19,6.969587752614765e-19
static,global_speaker,6,2.0,0.94,0.3,0.2,1000,0.16666666666666663,0.16666666666666663,-3.219646771412954e-18,7.485114612439582e-19
static,global_speaker,6,2.0,0.94,0.3,0.3,1000,0.16666666666666663,0.16666666666666663,-3.3861802251067274e-18,7.226017889784927e-19
static,global_speaker,6,2.0,0.94,0.3,0.5,1000,0.16666666666666663,0.16666666666666663,-1.6930901125533637e-18,7.226887585701196e-19
static,global_speaker,6,2.0,0.94,0.3,0.8,1000,0.16666666666666663,0.16666666666666663,-2.8033131371785204e-18,7.393141909456527e-19
static,global_speaker,6,2.0,0.96,0.3,0.1,1000,0.16666666666666663,0.16666666666666663,-3.3861802251067274e-18,7.51889194099743e-19
static,global_speaker,6,2.0,0.96,0.3,0.2,1000,0.16666666666666663,0.16666666666666663,-3.663735981263017e-18,7.827718801879549e-19
static,global_speaker,6,2.0,0.96,0.3,0.3,1000,0.16666666666666663,0.16666666666666663,-4.9127368839663174e-18,7.480616282560154e-19
static,global_speaker,6,2.0,0.96,0.3,0.5,1000,0.16666666666666663,0.16666666666666663,-4.662936703425658e-18,8.028093877086065e-19
static,global_speaker,6,2.0,0.96,0.3,0.8,1000,0.16666666666666663,0.16666666666666663,-3.0808688933348094e-18,7.75896410909456e-19
static,global_speaker,6,2.0,0.98,0.3,0.1,1000,0.16666666666666663,0.16666666666666663,2.525757381022231e-18,7.547569642674575e-19
static,global_speaker,6,2.0,0.98,0.3,0.2,1000,0.16666666666666663,0.16666666666666663,1.9984014443252816e-18,7.537841798228464e-19
static,global_speaker,6,2.0,0.98,0.3,0.3,1000,0.16666666666666663,0.16666666666666663,2.581268532253489e-18,7.767268450107023e-19
static,global_speaker,6,2.0,0.98,0.3,0.5,1000,0.16666666666666663,0.16666666666666663,3.247402347028583e-18,8.419740813085787e-19
static,global_speaker,6,2.0,0.98,0.3,0.8,1000,0.16666666666666663,0.16666666666666663,2.220446049250313e-18,7.490552281035159e-19
static,global_speaker,6,2.0,0.9,0.5,0.1,1000,0.16666666666666663,0.16666666666666663,-5.828670879282072e-19,7.137124972862517e-19
static,global_speaker,6,2.0,0.9,0.5,0.2,1000,0.16666666666666663,0.16666666666666663,-1.1102230246251566e-18,7.005394222492693e-19
static,global_speaker,6,2.0,0.9,0.5,0.3,1000,0.16666666666666663,0.16666666666666663,-3.0531133177191805e-18,7.165920765618159e-19
static,global_speaker,6,2.0,0.9,0.5,0.5,1000,0.16666666666666663,0.16666666666666663,-1.8873791418627663e-18,6.602922179673628e-19
static,global_speaker,6,2.0,0.9,0.5,0.8,1000,0.16666666666666663,0.16666666666666663,-1.7763568394002505e-18,6.523779372295027e-19
static,global_speaker,6,2.0,0.92,0.5,0.1,1000,0.16666666666666663,0.16666666666666663,-1.3322676295501879e-18,7.207746082941067e-19
static,global_speaker,6,2.0,0.92,0.5,0.2,1000,0.16666666666666663,0.16666666666666663,-1.8596235662471373e-18,7.006005131398045e-19
static,global_speaker,6,2.0,0.92,0.5,0.3,1000,0.16666666666666663,0.16666666666666663,-3.663735981263017e-18,7.148013181698703e-19
static,global_speaker,6,2.0,0.92,0.5,0.5,1000,0.16666666666666663,0.16666666666666663,-2.0816681711721684e-18,6.544261690644567e-19
static,global_speaker,6,2.0,0.92,0.5,0.8,1000,0.16666666666666663,0.16666666666666663,-3.497202527569243e-18,7.113125255761309e-19
static,global_speaker,6,2.0,0.94,0.5,0.1,1000,0.16666666666666663,0.16666666666666663,8.049116928532385e-19,7.421043053786437e-19
static,global_speaker,6,2.0,0.94,0.5,0.2,1000,0.16666666666666663,0.16666666666666663,-1.9706458687096527e-18,7.614906499955355e-19
static,global_speaker,6,2.0,0.94,0.5,0.3,1000,0.16666666666666663,0.16666666666666663,-4.8572257327350596e-18,7.254025000698603e-19
static,global_speaker,6,2.0,0.94,0.5,0.5,1000,0.16666666666666663,0.16666666666666663,-2.1094237467877974e-18,7.348284974550969e-19
static,global_speaker,6,2.0,0.94,0.5,0.8,1000,0.16666666666666663,0.16666666666666663,-2.331468351712829e-18,7.849204861417309e-19
static,global_speaker,6,2.0,0.96,0.5,0.1,1000,0.16666666666666663,0.16666666666666663,-2.7478019859472626e-18,8.120842479877552e-19
static,global_speaker,6,2.0,0.96,0.5,0.2,1000,0.16666666666666663,0.16666666666666663,-3.7747582837255325e-18,7.312939483544425e-19
static,global_speaker,6,2.0,0.96,0.5,0.3,1000,0.16666666666666663,0.16666666666666663,-5.079270337660091e-18,7.323513659053472e-19
static,global_speaker,6,2.0,0.96,0.5,0.5,1000,0.16666666666666663,0.16666666666666663,-4.3576253716537394e-18,7.737426788248308e-19
static,global_speaker,6,2.0,0.96,0.5,0.8,1000,0.16666666666666663,0.16666666666666663,-4.996003610813204e-18,7.901376276706632e-19
static,global_speaker,6,2.0,0.98,0.5,0.1,1000,0.16666666666666663,0.16666666666666663,5.023759186428833e-18,7.776634940464244e-19
static,global_speaker,6,2.0,0.98,0.5,0.2,1000,0.16666666666666663,0.16666666666666663,2.248201624865942e-18,7.807314501939339e-19
static,global_speaker,6,2.0,0.98,0.5,0.3,1000,0.16666666666666663,0.16666666666666663,1.1934897514720432e-18,7.800950999604054e-19
static,global_speaker,6,2.0,0.98,0.5,0.5,1000,0.16666666666666663,0.16666666666666663,1.6653345369377347e-18,7.846532149346071e-19
static,global_speaker,6,2.0,0.98,0.5,0.8,1000,0.16666666666666663,0.16666666666666663,6.938893903907229e-19,8.52470526490684e-19
static,global_speaker,6,2.0,0.9,0.7,0.1,1000,0.16666666666666663,0.16666666666666663,-1.7208456881689926e-18,7.134947498789777e-19
static,global_speaker,6,2.0,0.9,0.7,0.2,1000,0.16666666666666663,0.16666666666666663,-9.992007221626408e-19,6.8399971930389945e-19
static,global_speaker,6,2.0,0.9,0.7,0.3,1000,0.16666666666666663,0.16666666666666663,-2.470246229790973e-18,6.483316444412103e-19
static,global_speaker,6,2.0,0.9,0.7,0.5,1000,0.16666666666666663,0.16666666666666663,-1.4710455076283324e-18,7.626199587451261e-19
static,global_speaker,6,2.0,0.9,0.7,0.8,1000,0.16666666666666663,0.16666666666666663,-1.8596235662471373e-18,6.872653374867227e-19
static,global_speaker,6,2.0,0.92,0.7,0.1,1000,0.16666666666666663,0.16666666666666663,-1.5820678100908481e-18,7.314241664387952e-19
static,global_speaker,6,2.0,0.92,0.7,0.2,1000,0.16666666666666663,0.16666666666666663,-2.4424906541753442e-18,6.938232628453913e-19
static,global_speaker,6,2.0,0.92,0.7,0.3,1000,0.16666666666666663,0.16666666666666663,-3.497202527569243e-18,7.177877308034758e-19
static,global_speaker,6,2.0,0.92,0.7,0.5,1000,0.16666666666666663,0.16666666666666663,-4.496403249731884e-18,7.250734097426147e-19
static,global_speaker,6,2.0,0.92,0.7,0.8,1000,0.16666666666666663,0.16666666666666663,-2.6645352591003758e-18,7.149135068150038e-19
static,global_speaker,6,2.0,0.94,0.7,0.1,1000,0.16666666666666663,0.16666666666666663,-6.106226635438361e-19,7.249457739491771e-19
static,global_speaker,6,2.0,0.94,0.7,0.2,1000,0.16666666666666663,0.16666666666666663,-2.220446049250313e-18,7.365977870236862e-19
static,global_speaker,6,2.0,0.94,0.7,0.3,1000,0.16666666666666663,0.16666666666666663,-2.55351295663786e-18,7.249564111235854e-19
static,global_speaker,6,2.0,0.94,0.7,0.5,1000,0.16666666666666663,0.16666666666666663,-2.3037127760972e-18,7.503466366458436e-19
static,global_speaker,6,2.0,0.94,0.7,0.8,1000,0.16666666666666663,0.16666666666666663,-2.831068712794149e-18,7.703691720555212e-19
static,global_speaker,6,2.0,0.96,0.7,0.1,1000,0.16666666666666663,0.16666666666666663,-3.4139358007223563e-18,7.853757185182281e-19
static,global_speaker,6,2.0,0.96,0.7,0.2,1000,0.16666666666666663,0.16666666666666663,-2.498001805406602e-18,8.057452410441597e-19
static,global_speaker,6,2.0,0.96,0.7,0.3,1000,0.16666666666666663,0.16666666666666663,-4.135580766728708e-18,7.527517479729922e-19
static,global_speaker,6,2.0,0.96,0.7,0.5,1000,0.16666666666666663,0.16666666666666663,-3.608224830031759e-18,8.205394925514767e-19
static,global_speaker,6,2.0,0.96,0.7,0.8,1000,0.16666666666666663,0.16666666666666663,-3.719247132494275e-18,8.358765445990015e-19
static,global_speaker,6,2.0,0.98,0.7,0.1,1000,0.16666666666666663,0.16666666666666663,2.1371793224034263e-18,7.986176257295127e-19
static,global_speaker,6,2.0,0.98,0.7,0.2,1000,0.16666666666666663,0.16666666666666663,3.58046925441613e-18,8.173657584330355e-19
static,global_speaker,6,2.0,0.98,0.7,0.3,1000,0.16666666666666663,0.16666666666666663,2.7200464103316336e-18,7.6976833496088835e-19
static,global_speaker,6,2.0,0.98,0.7,0.5,1000,0.16666666666666663,0.16666666666666663,2.248201624865942e-18,7.697898730580028e-19
static,global_speaker,6,2.0,0.98,0.7,0.8,1000,0.16666666666666663,0.16666666666666663,2.3037127760972e-18,8.432553316367927e-19
static,global_speaker,6,2.0,0.9,0.9,0.1,1000,0.16666666666666663,0.16666666666666663,-2.331468351712829e-18,6.997375920595842e-19
static,global_speaker,6,2.0,0.9,0.9,0.2,1000,0.16666666666666663,0.16666666666666663,-4.163336342344337e-19,7.105809151472002e-19
static,global_speaker,6,2.0,0.9,0.9,0.3,1000,0.16666666666666663,0.16666666666666663,-2.0816681711721684e-18,7.087336244037352e-19
static,global_speaker,6,2.0,0.9,0.9,0.5,1000,0.16666666666666663,0.16666666666666663,-9.992007221626408e-19,6.907310138239939e-19
static,global_speaker,6,2.0,0.9,0.9,0.8,1000,0.16666666666666663,0.16666666666666663,-6.938893903907229e-19,7.296423316081721e-19
static,global_speaker,6,2.0,0.92,0.9,0.1,1000,0.16666666666666663,0.16666666666666663,-2.7755575615628915e-18,7.198667774168479e-19
static,global_speaker,6,2.0,0.92,0.9,0.2,1000,0.16666666666666663,0.16666666666666663,-6.938893903907229e-19,6.358994999284337e-19
static,global_speaker,6,2.0,0.92,0.9,0.3,1000,0.16666666666666663,0.16666666666666663,-2.1094237467877974e-18,7.189148955515125e-19
static,global_speaker,6,2.0,0.92,0.9,0.5,1000,0.16666666666666663,0.16666666666666663,-2.3869795029440864e-18,7.137368073898229e-19
