base_d,base_c,base_f,lambda_scale,rho_scale,beta_scale,color_sem,stage,r,r2,mae,rmse,second_c_abs,second_c_signed,both_c_abs,both_c_signed,first_c_abs,balanced_loss
-0.3,1.0,0.5,1.0,1.15,0.9,0.59,promising_param_grid,0.758649083832346,0.5755484323996579,0.04766219320119124,0.08403349249165167,0.25869381998056246,-0.25869381998056246,0.2674876266149244,0.2674876266149244,0.10297153591571732,0.4764711257796763
0.0,1.3,0.5,1.15,0.85,0.9,0.7,promising_param_grid,0.6934908297375805,0.4809295309301178,0.0527659837070075,0.0923139111427577,0.21286765311235262,-0.21286765311235262,0.3426668309596739,0.3426668309596739,0.10979076921401902,0.4765149797349473
0.0,1.3,0.5,1.0,0.85,0.9,0.65,promising_param_grid,0.7247385348065201,0.5252459438335015,0.05101661914856471,0.08779684497644924,0.24195521150106264,-0.24195521150106264,0.29372876519238567,0.29372876519238567,0.10117773413120194,0.4766164390737047
-0.3,1.0,0.25,0.85,0.85,1.1,0.7,promising_param_grid,0.7629906054722807,0.5821546640389575,0.048036618796562854,0.08273775892028301,0.27770697150701357,-0.27770697150701357,0.23275430137192823,0.23275430137192823,0.06262620984970017,0.4768218811132607
-0.3,1.0,0.25,1.0,0.85,1.1,0.65,promising_param_grid,0.7488619124063342,0.5607941638528721,0.04836740857879102,0.08451254161246764,0.26263376150602175,-0.26263376150602175,0.25939236963069057,0.25939236963069057,0.07978777102588101,0.47684248793383466
-0.3,1.0,0.25,1.0,0.85,1.0,0.65,promising_param_grid,0.7416096530018986,0.5499848774255965,0.049157612273489144,0.08554844041479395,0.2534914818810828,-0.2534914818810828,0.275620874109622,0.275620874109622,0.08975719734488412,0.47685035935068776
-0.3,1.0,0.5,1.0,1.15,1.0,0.59,promising_param_grid,0.7694556808729257,0.5920620448276177,0.04647222518011707,0.08254475869012261,0.2676491645383246,-0.2676491645383246,0.2533146628168783,0.2533146628168783,0.09298203214465066,0.4768512546368864
0.3,2.2,0.0,1.25,1.25,1.0,0.59,top_base_param_grid,0.491937443614442,0.24200244842991234,0.07299361500528531,0.13625562814001918,0.047796606754710036,0.0060234161806695385,0.5856795125631056,0.5856795125631056,0.32974505870996396,0.476891991176282
0.0,1.3,0.5,0.85,1.0,1.1,0.65,promising_param_grid,0.7488514675813794,0.5607785204987857,0.04976700506425066,0.08472791215637036,0.2788975146817572,-0.2788975146817572,0.22660596305405714,0.22660596305405714,0.06893413774131223,0.47692840836515615
0.0,1.9,0.0,1.25,0.75,1.15,0.59,top_base_param_grid,0.5483020087215674,0.3006350927681058,0.06595572187771896,0.1182332844489446,0.12120442662710024,-0.12120442662710024,0.4751469903615675,0.4751469903615675,0.2546004697626678,0.4770112062568286
0.0,2.2,0.0,1.25,1.0,1.0,0.8,top_base_param_grid,0.48530281157515515,0.23551881892275053,0.07108659243756071,0.13560168312527576,0.042103290295054274,-0.03514610801214052,0.5989670568135939,0.5989670568135939,0.3222877427881805,0.47718850182712697
0.0,1.9,0.0,1.0,0.75,0.85,0.7,top_base_param_grid,0.5553061227798073,0.3083648899967424,0.06577114636331337,0.11481286357664827,0.1329796818303473,-0.1329796818303473,0.45904518300568675,0.45904518300568675,0.21381640880762023,0.47731513690983896
0.3,2.2,0.25,0.75,0.75,1.15,0.59,top_base_param_grid,0.6383150654564781,0.4074461227887079,0.060146704107406884,0.09994285203392908,0.23438291821950746,-0.23438291821950746,0.28629101449524974,0.28629101449524974,0.12219705134092256,0.47747127750106144
0.3,1.3,0.25,1.0,1.0,1.0,0.59,base_grid,0.6768048405250612,0.4580647921581535,0.05767530533993084,0.09410431868620192,0.27022870455259157,-0.27022870455259157,0.22633838290249922,0.22633838290249922,0.07261268868504449,0.47750221469004306
0.0,2.2,0.0,1.25,1.0,0.85,0.7,top_base_param_grid,0.45800430159806105,0.20976794028232768,0.07421817999774584,0.13909016908942923,0.04302015874331172,-0.038772961239755876,0.5908931010392866,0.5908931010392866,0.3886109784191696,0.47755687835238425
0.0,1.3,0.5,1.15,0.85,0.9,0.65,promising_param_grid,0.6967785117430774,0.4855002944268978,0.05234078930524784,0.09167385185772434,0.2209332940387137,-0.2209332940387137,0.3301208280948362,0.3301208280948362,0.1172526113635151,0.4776675599438561
-0.3,1.0,0.25,1.15,0.85,0.9,0.7,promising_param_grid,0.6990130118354898,0.4886191907153226,0.05221582510284289,0.09148267341288757,0.21738051448339296,-0.21738051448339296,0.3383966648009977,0.3383966648009977,0.1083664305454342,0.4780615202967794
-0.3,1.0,0.25,1.0,1.0,1.1,0.59,promising_param_grid,0.7449895278839099,0.555009396656691,0.04882523947331109,0.08518301713643694,0.269264241795481,-0.269264241795481,0.24747386211430647,0.24747386211430647,0.08661811127720757,0.47818418998907114
0.0,1.6,0.0,1.25,0.75,1.15,0.8,top_base_param_grid,0.5867433948871918,0.34426781144374713,0.062041721835984484,0.11306951370024752,0.13765328202718569,-0.13765328202718569,0.4551030212072096,0.4551030212072096,0.13125362321196482,0.478274306331038
0.0,1.3,0.5,1.15,0.85,1.1,0.59,promising_param_grid,0.7241612991665272,0.5244095872105524,0.049740521237232244,0.08789048719879022,0.2484829482840903,-0.2484829482840903,0.2838949673799238,0.2838949673799238,0.10105465799032136,0.4783209191728424
-0.3,1.0,0.25,1.0,0.85,0.9,0.65,promising_param_grid,0.7305534836586086,0.5337083924857289,0.050417722784337274,0.08705984472007101,0.24623363290304018,-0.24623363290304018,0.2902583592561445,0.2902583592561445,0.10003940462528153,0.47842265725118344
0.0,1.3,0.5,0.85,1.15,0.9,0.59,promising_param_grid,0.7366732634154058,0.542687497031104,0.0519779504003491,0.08681538327604205,0.26811895344728304,-0.26811895344728304,0.24731281036412336,0.24731281036412336,0.09508103206215783,0.47859074190538675
0.0,2.2,0.0,1.0,0.75,1.0,0.8,top_base_param_grid,0.5394343640601171,0.290989433128943,0.06641965666417814,0.12094895539528917,0.1010534671353705,-0.1010534671353705,0.513358187022563,0.513358187022563,0.21617744564472122,0.47868151604194115
0.3,1.9,0.25,1.25,0.75,1.0,0.7,top_base_param_grid,0.5636950493817342,0.3177521086974758,0.06556777052452586,0.11486704615738391,0.1359864381360419,-0.1359864381360419,0.4556958639053068,0.4556958639053068,0.18407685756145403,0.4787014162460792
0.0,1.9,0.0,0.75,0.75,1.15,0.59,top_base_param_grid,0.6432130966905868,0.41372308775429417,0.05953942504404922,0.09917240627116919,0.23744199250215364,-0.23744199250215364,0.2844033651975355,0.2844033651975355,0.12148359864412232,0.4788160813720906
0.3,2.2,0.25,1.0,0.75,0.85,0.8,top_base_param_grid,0.5521539808313868,0.30487401854794743,0.06622568541752488,0.11656522911990443,0.12296321068281008,-0.12296321068281008,0.4785981737998686,0.4785981737998686,0.18208403586803362,0.4788275267026488
0.3,2.2,0.0,1.25,0.75,1.0,0.7,top_base_param_grid,0.49191492703206535,0.24198029543696217,0.07326437181606221,0.12923048626992828,0.08528133306974245,-0.08528133306974245,0.5286501460698805,0.5286501460698805,0.26974480300603787,0.47883689237461097
-0.3,1.0,0.25,0.85,1.0,1.1,0.65,promising_param_grid,0.7553327296540796,0.5705275324866829,0.049069060223298336,0.08395872652528985,0.2827756610917456,-0.2827756610917456,0.22425333792245009,0.22425333792245009,0.06833092942295953,0.4788610565782605
0.3,1.6,0.0,0.75,1.0,0.85,0.59,top_base_param_grid,0.6331559631847172,0.400886473716367,0.062288449404783286,0.09942515825819943,0.2523278502034552,-0.2523278502034552,0.25434609884297465,0.25434609884297465,0.10287609770356103,0.47892605788314196
-0.3,1.0,0.5,0.85,1.15,1.1,0.65,promising_param_grid,0.7842818035617769,0.6150979473981136,0.046128233000688086,0.08068712877836243,0.2896109727429755,-0.2896109727429755,0.21728378916060545,0.21728378916060545,0.06614266782461091,0.4789399961016406
0.3,2.2,0.25,1.25,1.25,0.85,0.8,top_base_param_grid,0.49983357585413585,0.24983360355113218,0.07082525169290958,0.13382658673178952,0.045225888227869826,-0.011761983971536882,0.5998022967008314,0.5998022967008314,0.2774829238599388,0.47895362331007507
0.3,1.9,0.25,0.75,1.0,1.15,0.59,top_base_param_grid,0.636929586532968,0.40567929820105764,0.05982953867898496,0.09980112827358094,0.25711447570794893,-0.25711447570794893,0.24407914662634947,0.24407914662634947,0.09356996491013451,0.4789551772947046
-0.3,1.0,0.5,1.0,1.15,1.1,0.59,promising_param_grid,0.7756537018103192,0.6016386651320517,0.045613557004715914,0.08160537509747776,0.2785205153035529,-0.2785205153035529,0.23778340602194883,0.23778340602194883,0.08316887244044228,0.479017593412005
0.0,2.2,0.0,1.25,1.0,0.85,0.8,top_base_param_grid,0.4686832748459821,0.21966401212035438,0.07329328862039934,0.13740581402864568,0.042798608278681594,-0.038288196663797625,0.5976382308629713,0.5976382308629713,0.3481830850189773,0.4790235377388129
-0.3,1.0,0.5,1.15,1.0,1.1,0.59,promising_param_grid,0.7582895827272281,0.5750030912726337,0.046535067315317424,0.08330841230372178,0.26150650356286836,-0.26150650356286836,0.2686596774486265,0.2686596774486265,0.09536677300392075,0.4791447545909034
0.0,1.0,0.0,1.0,1.0,1.0,0.59,base_grid,0.6848523678815512,0.4690227657929676,0.0568631956048867,0.09299549878922735,0.2740859744357474,-0.2740859744357474,0.22419957453286268,0.22419957453286268,0.07187082878707333,0.4791812604914061
0.0,1.3,0.5,1.15,0.85,1.0,0.59,promising_param_grid,0.7141066337509185,0.5099482843670685,0.05071115866217125,0.089229311013667,0.24026199255460573,-0.24026199255460573,0.29941941434418773,0.29941941434418773,0.11277271136103555,0.4792010107403666
-0.3,1.0,0.5,1.0,0.85,1.1,0.7,promising_param_grid,0.7742105152143594,0.5994019218684837,0.046257408049557344,0.08105371770409496,0.2692620215224631,-0.2692620215224631,0.25791865223919963,0.25791865223919963,0.0705871105140297,0.4792750653461579
-0.3,1.0,0.25,1.15,0.85,0.9,0.65,promising_param_grid,0.702351699497445,0.4932979097869493,0.0517977225021704,0.09086745086905977,0.22553259704583956,-0.22553259704583956,0.32591713601624583,0.32591713601624583,0.11574775427041932,0.47935861592302226
0.3,2.2,0.0,1.25,1.25,1.15,0.7,top_base_param_grid,0.5094096346685894,0.2594981758931857,0.07146739728912367,0.1351967252065653,0.046480089163233596,0.013937214274465315,0.5957306140092573,0.5957306140092573,0.2693954899853317,0.47954212137442753
0.3,1.9,0.0,1.25,0.75,0.85,0.7,top_base_param_grid,0.5129030374886179,0.26306952586505056,0.07199685563961308,0.12289632392059494,0.11519711289876772,-0.11519711289876772,0.48318001264607524,0.48318001264607524,0.2165892317837326,0.4796834431424003
-0.3,1.0,0.5,1.15,1.0,1.0,0.59,promising_param_grid,0.7463424187018044,0.5570270059536595,0.04754155114990377,0.08497597236608341,0.2533504125880606,-0.2533504125880606,0.28275721901928996,0.28275721901928996,0.10580086409507676,0.479704994463789
0.3,1.9,0.0,0.75,0.75,0.85,0.59,top_base_param_grid,0.621072298762253,0.38573080028982926,0.06328485344023871,0.10128276558946767,0.23037322435849977,-0.23037322435849977,0.2965874039558134,0.2965874039558134,0.13218620493470118,0.4799496919258741
0.0,1.9,0.0,1.0,0.75,0.85,0.8,top_base_param_grid,0.5569796492355036,0.31022632966250463,0.06548406906719789,0.11560265887566795,0.12688835535520387,-0.12688835535520387,0.4752432965663633,0.4752432965663633,0.1807454198545067,0.4801126625140535
0.0,2.2,0.0,1.0,0.75,0.85,0.59,top_base_param_grid,0.5123044583568848,0.26245585805234106,0.06908716603065278,0.12222290890837467,0.11429016862386537,-0.11429016862386537,0.4872149341729841,0.4872149341729841,0.3048459634131042,0.4801205446187321
0.0,1.6,0.0,0.75,1.0,1.15,0.59,top_base_param_grid,0.6426692728829386,0.41302379430788505,0.05922989040257682,0.09891729353356193,0.2602594998883612,-0.2602594998883612,0.2422804796127043,0.2422804796127043,0.09290646090565606,0.4803170332282753
-0.3,1.0,0.25,1.15,0.85,1.1,0.59,promising_param_grid,0.7302415214200823,0.5332526796059165,0.04919382111565884,0.08703878430410308,0.2531559375333197,-0.2531559375333197,0.2803144716647825,0.2803144716647825,0.0999401777928917,0.4803519576698141
-0.3,1.0,0.5,1.0,0.85,1.0,0.7,promising_param_grid,0.7641514699590798,0.5839274690406224,0.04726361838945972,0.0825583142524049,0.2615352628039725,-0.2615352628039725,0.2725533955720625,0.2725533955720625,0.07913990765272065,0.48037027484240863
-0.3,1.0,0.5,1.15,0.85,1.1,0.7,promising_param_grid,0.7490477840982818,0.5610725828625461,0.04734267766724583,0.08440199292650986,0.2500993815469153,-0.2500993815469153,0.2919652425674162,0.2919652425674162,0.08225062004683896,0.48048399575713324
0.0,1.6,0.0,1.25,0.75,1.0,0.7,top_base_param_grid,0.5694081566408608,0.324225648849143,0.06467159904216835,0.11376450020118109,0.14086612139219118,-0.14086612139219118,0.45173039669072246,0.45173039669072246,0.18260720818696902,0.48049581993873347
0.3,2.2,0.25,1.25,0.75,1.15,0.7,top_base_param_grid,0.5384404844924809,0.2899181553404976,0.06716812228668176,0.12121739582583088,0.10916941438192201,-0.10916941438192201,0.5005727672008238,0.5005727672008238,0.23288939594684524,0.48067319380816476
-0.3,1.0,0.25,0.85,1.15,0.9,0.59,promising_param_grid,0.7433792738598384,0.5526127448043806,0.05136708979217869,0.08614494450254132,0.2724873927640326,-0.2724873927640326,0.24439358347928145,0.24439358347928145,0.0940757326727955,0.48082912900621466
-0.3,1.0,0.25,1.15,0.85,1.0,0.59,promising_param_grid,0.7199821658790908,0.5183743191839466,0.05019896586458951,0.0884205192299474,0.2449690458583243,-0.2449690458583243,0.2955621146587095,0.2955621146587095,0.11143646463213845,0.4811706224176264
0.0,2.2,0.0,1.0,1.25,0.85,0.8,top_base_param_grid,0.5119778773092952,0.26212134685413174,0.06927124664694412,0.13254976463357163,0.047914951776911574,0.003025988001882307,0.60147781306779,0.60147781306779,0.27100919633565823,0.48120362294437824
0.0,1.3,0.5,1.15,0.85,0.9,0.59,promising_param_grid,0.7008914936580513,0.4912488858822141,0.0518177180715065,0.0909469467966313,0.23388037655824495,-0.23388037655824495,0.31317500406777476,0.31317500406777476,0.12468306794224664,0.4814148253887636
-0.3,1.0,0.5,1.15,1.0,0.9,0.59,promising_param_grid,0.7313976814472095,0.5349425684263538,0.048732824971468955,0.08698420597762849,0.24688433681005312,-0.24688433681005312,0.295221846642848,0.295221846642848,0.11626989840923234,0.48147946610910564
0.3,2.2,0.0,1.25,0.75,1.0,0.8,top_base_param_grid,0.49611995569184,0.24613501043567326,0.07288797222123745,0.12949474103351188,0.08313848648542238,-0.08313848648542238,0.5400132351545057,0.5400132351545057,0.23227729349790496,0.4826398450961871
0.0,2.2,0.0,1.0,0.75,0.85,0.7,top_base_param_grid,0.5127763376794903,0.26293957248399064,0.069025480315326,0.12325784554693922,0.10612871323102785,-0.10612871323102785,0.5065081381229124,0.5065081381229124,0.279818688327655,0.4826406278394233
-0.3,1.0,0.5,1.0,0.85,0.9,0.7,promising_param_grid,0.75086906560096,0.5638043536764588,0.04843492532565071,0.0844463636010355,0.2554467228459723,-0.2554467228459723,0.2855604254630766,0.2855604254630766,0.08788726552782937,0.48267329917854607
0.3,2.2,0.25,1.25,0.75,1.0,0.59,top_base_param_grid,0.5179492913215333,0.2682714683804786,0.06910105872284548,0.12259315078251014,0.11441593442434145,-0.11441593442434145,0.4913427942422591,0.4913427942422591,0.2850335508531181,0.4826804823279811
0.0,1.9,0.0,1.25,0.75,1.15,0.7,top_base_param_grid,0.5434334078495294,0.295319868766953,0.06630116718382062,0.12017206624214374,0.11442183528417421,-0.11442183528417421,0.49622468287026505,0.49622468287026505,0.23117652236877365,0.4827062429614505
0.0,1.3,0.5,0.85,1.15,1.0,0.59,promising_param_grid,0.7367421701253549,0.5427890252410175,0.05140116911259704,0.0866733315285327,0.2807639447259314,-0.2807639447259314,0.23063137018954374,0.23063137018954374,0.0848138712292759,0.48275296134923595
-0.3,1.0,0.5,1.15,0.85,1.0,0.7,promising_param_grid,0.7358250122738386,0.5414384486877947,0.04846612980467717,0.08627354534607704,0.24412127409452272,-0.24412127409452272,0.30500411623990153,0.30500411623990153,0.09152519776879235,0.48289687756055055
0.3,1.9,0.25,1.25,0.75,0.85,0.59,top_base_param_grid,0.544622220973087,0.296613363577658,0.06770743536362533,0.1156550359845033,0.1451094654607184,-0.1451094654607184,0.44459996754204845,0.44459996754204845,0.23050921856819076,0.4830644852162459
-0.3,1.0,0.25,1.15,0.85,0.9,0.59,promising_param_grid,0.7065660467856927,0.49923557847036165,0.05139612953329157,0.09017733599401685,0.23858808551305605,-0.23858808551305605,0.3090685867694578,0.3090685867694578,0.1230998642688839,0.4832997148918018
0.3,1.9,0.0,1.25,0.75,0.85,0.8,top_base_param_grid,0.5143219340926424,0.2645270518887964,0.07171691932387123,0.12375388545082441,0.1115381923722632,-0.1115381923722632,0.49667401248490434,0.49667401248490434,0.1836876913851349,0.4836290840655398
0.3,1.9,0.25,1.25,0.75,1.0,0.8,top_base_param_grid,0.5617591780516777,0.31557337412529657,0.06529919117541005,0.11623314491215588,0.1315329876946814,-0.1315329876946814,0.47175265485322093,0.47175265485322093,0.15445567368923113,0.48364246003344774
0.3,2.2,0.0,1.25,1.25,0.85,0.59,top_base_param_grid,0.47193138597776063,0.2227192330708901,0.07547078036860039,0.13918181435551677,0.047517418598582106,0.004148969311773054,0.5940022581247053,0.5940022581247053,0.35924464910684506,0.4837003620164515
0.3,2.2,0.0,1.25,0.75,0.85,0.59,top_base_param_grid,0.467880649219757,0.21891230191430133,0.07530650119569236,0.13106527568561271,0.09441029105657411,-0.09441029105657411,0.5164668672708235,0.5164668672708235,0.3209944263046829,0.48370900037759856
0.0,1.3,0.5,0.85,0.85,0.9,0.65,promising_param_grid,0.745402926634145,0.5556255230347485,0.05083442621069275,0.08553710685626616,0.27145475719446016,-0.27145475719446016,0.25363887483155345,0.25363887483155345,0.08650620728193208,0.48381130146650303
-0.3,1.0,0.5,1.15,0.85,1.1,0.65,promising_param_grid,0.7522150025392,0.5658274100450488,0.04706828069704515,0.08399269060458961,0.2603779641198523,-0.2603779641198523,0.2789600604203901,0.2789600604203901,0.08818463682590409,0.483850684934637
0.3,1.9,0.0,0.75,0.75,1.0,0.59,top_base_param_grid,0.6240365852730038,0.3894216597591909,0.0624644771431043,0.10125457591913178,0.24884896550649477,-0.24884896550649477,0.2681479194191656,0.2681479194191656,0.11161033510623856,0.48417750113520935
0.0,1.9,0.0,1.25,0.75,1.0,0.59,top_base_param_grid,0.5230704641550784,0.27360271047140916,0.0683587575532437,0.12155224820326052,0.11925383482450319,-0.11925383482450319,0.4871788286594114,0.4871788286594114,0.2828956514543144,0.48439549735746945
0.0,1.6,0.0,1.25,0.75,0.85,0.59,top_base_param_grid,0.5504345890029791,0.3029782367708786,0.06680873091249163,0.11458627451992515,0.14959975157255007,-0.14959975157255007,0.44076734417950725,0.44076734417950725,0.2286175236052124,0.48456969818222884
-0.3,1.0,0.5,0.85,1.0,0.9,0.65,promising_param_grid,0.777207512014118,0.6040515167311753,0.047727205573582496,0.08223569176051408,0.2810219136285193,-0.2810219136285193,0.2428467684415541,0.2428467684415541,0.08241871445833131,0.48468098960981043
-0.3,1.0,0.25,0.85,1.15,1.0,0.59,promising_param_grid,0.7437085707032416,0.5531024381374585,0.05081020474413787,0.08594516197107534,0.28496124420636965,-0.28496124420636965,0.22800246262824156,0.22800246262824156,0.08397639989314958,0.48490763749156574
-0.3,1.0,0.5,0.85,0.85,1.0,0.7,promising_param_grid,0.784319699006153,0.6151573902491023,0.04633508057373558,0.08058254474573864,0.2860760000752814,-0.2860760000752814,0.2365664430884085,0.2365664430884085,0.06782185546515866,0.48494176636522424
0.0,1.3,0.5,0.85,0.85,1.0,0.65,promising_param_grid,0.7495750024921305,0.5618626843610774,0.04995942742768733,0.08485621196029615,0.28138001833432985,-0.28138001833432985,0.2376849391487799,0.2376849391487799,0.07702991067825242,0.4850786998690159
0.0,2.2,0.0,1.0,0.75,0.85,0.8,top_base_param_grid,0.5192307202142097,0.2696005408141669,0.0684947974302791,0.1230836969058114,0.10258921061033083,-0.10258921061033083,0.5188309662965498,0.5188309662965498,0.24169595986066741,0.4850883906644171
-0.3,1.0,0.5,0.85,0.85,0.9,0.7,promising_param_grid,0.7760706277868086,0.6022856193134112,0.04754409888656999,0.08189242546243328,0.27794853423112703,-0.27794853423112703,0.25090705240046596,0.25090705240046596,0.07586966901479646,0.4852944858937933
0.0,1.6,0.0,1.25,0.75,1.0,0.8,top_base_param_grid,0.5675674714817612,0.32213283468419984,0.0643899206918106,0.11507681977709854,0.13644968543523622,-0.13644968543523622,0.46772963935410594,0.46772963935410594,0.15321270077882693,0.48539132488938774
0.0,2.2,0.0,1.25,0.75,1.15,0.59,top_base_param_grid,0.49849799615505397,0.2485002521706042,0.06948294289248096,0.1284851168980885,0.09319018397802187,-0.09319018397802187,0.5276144259599409,0.5276144259599409,0.33927692919431607,0.4854825138560808
-0.3,1.0,0.5,1.15,0.85,1.0,0.65,promising_param_grid,0.7394620688228281,0.5468041512277368,0.04823857765179499,0.08578727863017173,0.25361751590246034,-0.25361751590246034,0.29237030083214854,0.29237030083214854,0.09798800646720811,0.48558994494870633
-0.3,1.0,0.25,0.85,0.85,0.9,0.65,promising_param_grid,0.7513518205542489,0.5645295582501842,0.050252015769440904,0.08490315190183297,0.2752700803088553,-0.2752700803088553,0.2509367057112417,0.2509367057112417,0.08567050545869752,0.4856415850663091
0.0,1.3,0.5,1.0,0.85,0.9,0.59,promising_param_grid,0.7257652488383358,0.5267351964213716,0.051307398596549696,0.08780705690686443,0.2601927426862128,-0.2601927426862128,0.27546059721982097,0.27546059721982097,0.1079105891233532,0.4857300982029877
0.0,1.3,0.5,1.0,0.85,1.0,0.59,promising_param_grid,0.7340504665664582,0.538830087466435,0.05001052094008616,0.08668503910646681,0.2690784243153937,-0.2690784243153937,0.2602455952194891,0.2602455952194891,0.0968927971964924,0.48588626103160504
0.3,2.2,0.25,1.25,0.75,1.15,0.8,top_base_param_grid,0.5389346833814191,0.2904505929514305,0.06696489963073185,0.12219350427759126,0.10656308207982851,-0.10656308207982851,0.5142860227254591,0.5142860227254591,0.1982862546986191,0.48589959772014935
-0.3,1.0,0.5,0.85,1.0,1.0,0.65,promising_param_grid,0.7832059965234524,0.6134116329902941,0.046462547323222865,0.0812347550869919,0.29068329010480715,-0.29068329010480715,0.22812413805996992,0.22812413805996992,0.0737674690729229,0.485980114221784
-0.3,1.0,0.5,1.15,0.85,0.9,0.7,promising_param_grid,0.720548025906984,0.5191894576384516,0.04968358801736403,0.08835842485459143,0.23957984719747377,-0.23957984719747377,0.3162230067876539,0.3162230067876539,0.10088222920356675,0.4860497754458922
0.3,1.9,0.25,0.75,0.75,0.85,0.59,top_base_param_grid,0.6475585489156926,0.4193320742737975,0.06033634498266178,0.09753778856715234,0.2451587078379996,-0.2451587078379996,0.28674614066159343,0.28674614066159343,0.1277523904985039,0.48606956673594864
0.3,1.3,0.5,1.0,1.0,1.0,0.59,base_grid,0.7181526516891638,0.5157432311281773,0.05350852627217044,0.08872625600193261,0.29001969669336153,-0.29001969669336153,0.21516567850386717,0.21516567850386717,0.06891548148749753,0.4863287919472277
-0.3,1.0,0.5,0.85,0.85,1.1,0.7,promising_param_grid,0.7878593401582034,0.6207223398745196,0.045478761757312046,0.07986170161507103,0.29601727996343447,-0.29601727996343447,0.22095139706408598,0.22095139706408598,0.060054666171058854,0.4863546801105485
-0.3,1.0,0.5,1.0,0.85,1.0,0.65,promising_param_grid,0.7663503970879711,0.5872929311168911,0.0470681379436645,0.08259044283983945,0.27476183150285555,-0.27476183150285555,0.2589887493280134,0.2589887493280134,0.08493002950607224,0.4868466490067017
-0.3,1.0,0.25,0.85,0.85,1.0,0.65,promising_param_grid,0.7557220373774347,0.5711157977779008,0.04928571224809491,0.08417315470545707,0.28510392282480074,-0.28510392282480074,0.23523754263197996,0.23523754263197996,0.07634354642985745,0.48689584884624776
-0.3,1.0,0.5,1.0,0.85,1.1,0.65,promising_param_grid,0.7747695250024534,0.6002678168725273,0.04610378819669036,0.08131878257757037,0.28353539679521395,-0.28353539679521395,0.24420071774994948,0.24420071774994948,0.07584938667176648,0.48695453824775903
0.3,2.2,0.0,1.25,1.25,1.0,0.7,top_base_param_grid,0.49136875140109665,0.2414432498534727,0.07327225728841931,0.13771128078878445,0.046258061861445265,0.013325968642293684,0.6060056799081526,0.6060056799081526,0.30163521766124646,0.48697218260430597
0.3,1.9,0.25,1.25,0.75,0.85,0.7,top_base_param_grid,0.5402850309795113,0.2919079147005315,0.0680285947130952,0.11740336798499146,0.137098839621485,-0.137098839621485,0.4653055035499296,0.4653055035499296,0.2085630863851158,0.48715495938144127
0.3,2.2,0.0,1.25,0.75,0.85,0.7,top_base_param_grid,0.4693158139655289,0.22025733323812693,0.07539605617756649,0.1316991513396977,0.09003560815328432,-0.09003560815328432,0.5311598294404707,0.5311598294404707,0.2963197797483055,0.4873146742132174
0.0,1.6,0.0,0.75,0.75,0.85,0.59,top_base_param_grid,0.6531707367073741,0.4266320112908539,0.05971316919950133,0.09678766504046837,0.24822700593942476,-0.24822700593942476,0.2846639269021711,0.2846639269021711,0.12686344682632372,0.4873466344309787
-0.3,1.0,0.5,1.0,1.0,0.9,0.59,promising_param_grid,0.7582950970100515,0.5750114541494834,0.047618595341949274,0.08423525238023516,0.2725622710990317,-0.2725622710990317,0.2611545213488302,0.2611545213488302,0.10175894274769708,0.48737478415368196
0.3,2.2,0.0,1.25,1.25,1.15,0.8,top_base_param_grid,0.5105343134051065,0.26064528516402347,0.07133251325662525,0.13632620266373197,0.045457362865855055,0.01801551308160948,0.6112825983194075,0.6112825983194075,0.22922489493547363,0.48742486468929075
0.3,2.2,0.25,1.25,0.75,1.0,0.7,top_base_param_grid,0.5161587412768305,0.266419846196482,0.0694039128147154,0.12387151566334398,0.10908769641393495,-0.10908769641393495,0.5091370456842146,0.5091370456842146,0.26096353381334225,0.4875277349193862
-0.3,1.0,0.5,1.0,1.0,1.0,0.59,base_grid,0.7688324918092827,0.5911034004616708,0.04661923201147102,0.08276907458410586,0.2812041101264365,-0.2812041101264365,0.2473275103596411,0.2473275103596411,0.09188283308802529,0.4876369398903629
-0.3,1.0,0.25,1.0,0.85,0.9,0.59,promising_param_grid,0.7318657530672578,0.5356274805127044,0.05060612965246236,0.08710663372451136,0.2645276692914374,-0.2645276692914374,0.2721155100492201,0.2721155100492201,0.10670727192817613,0.4876920580405588
-0.3,1.0,0.25,1.0,0.85,1.0,0.59,promising_param_grid,0.7404166942331044,0.5482168810990784,0.049301792163811135,0.08593374071608822,0.27333795104497743,-0.27333795104497743,0.25717402631318187,0.25717402631318187,0.09589028059898301,0.4878587049176566
0.0,1.9,0.0,1.25,0.75,1.15,0.8,top_base_param_grid,0.5439498220001084,0.29588140885394965,0.06609901497419256,0.12111785152916726,0.11185567651265932,-0.11185567651265932,0.5098911934522352,0.5098911934522352,0.1968379065340607,0.4879191247679442
0.0,1.3,0.5,1.0,0.85,1.1,0.59,promising_param_grid,0.7376366186230955,0.544107781133714,0.0493860735132325,0.0861495480086881,0.2799901721286185,-0.2799901721286185,0.24363115066563704,0.24363115066563704,0.08619604333697244,0.48795529547012506
-0.3,1.0,0.5,1.0,0.85,0.9,0.65,promising_param_grid,0.7540829800154724,0.5686411407490153,0.04817600878337747,0.08432068066642873,0.267727678756655,-0.267727678756655,0.27227641278779124,0.27227641278779124,0.09419484137950822,0.48818656581697933
0.0,1.0,0.25,1.0,1.0,1.0,0.59,baseline,0.7265608699213115,0.527890697700813,0.05264544522351376,0.08773208846457613,0.29411601100438906,-0.29411601100438906,0.21279389792954542,0.21279389792954542,0.06820313147662564,0.4882450484337379
