bias,color_semvalue,gamma,k,sigma,steepness,wf
0.28218287,0.94005454,3.3845694,0.29975557,0.09999903,0.7212408,0.9048505
0.3016121,0.93976104,3.25005,0.3729615,0.0999938,0.9774332,0.92208457
0.2736689,0.93941337,3.4368045,0.28495246,0.09999899,1.1819694,0.9100131
0.3177921,0.9403933,3.2391589,0.36350563,0.09999814,0.53487045,0.916574
0.31479475,0.9399066,3.2175343,0.34228888,0.09999787,0.93636596,0.9088103
0.3089636,0.9400548,3.2694595,0.32455552,0.09999851,0.930858,0.89934325
0.27840585,0.93975973,3.3639505,0.27676606,0.09999903,0.8660608,0.90929675
0.2735515,0.9397346,3.3818216,0.30097383,0.09999933,0.7908579,0.9121092
0.32446092,0.9400285,3.3304062,0.26395854,0.09999748,0.49862236,0.9078262
0.2730894,0.939181,3.4918308,0.2012547,0.099999145,0.78797877,0.90241945
0.26922166,0.9391545,3.4869232,0.21797486,0.09999923,0.7836667,0.906185
0.2853188,0.9398674,3.4540477,0.2324519,0.0999931,0.8445008,0.88414687
0.2841643,0.939778,3.263406,0.40245372,0.09999962,0.73753023,0.9188329
0.30108148,0.9397391,3.3716164,0.30571318,0.09999525,0.6613758,0.913389
0.319569,0.94013894,3.2456841,0.29673585,0.09999863,0.59278524,0.9176599
0.3145446,0.9400776,3.2032857,0.37768278,0.09999813,0.7439854,0.92710406
0.31068107,0.9400785,3.2630591,0.34339812,0.099997416,0.6791731,0.91125274
0.32492214,0.940349,3.2114763,0.33200416,0.09999114,0.60151106,0.9154118
0.2838489,0.9396296,3.2632663,0.39343682,0.09999829,0.74533993,0.9193955
0.28035793,0.9399825,3.2970035,0.37050956,0.099998735,0.7200588,0.90758026
0.30620039,0.93976486,3.157793,0.4192362,0.09999652,0.9441602,0.9225675
0.26143223,0.9398907,3.6755977,0.19611168,0.09999801,0.4054304,0.88636446
0.30390176,0.9399608,3.4710844,0.20996977,0.099996686,0.4520501,0.89571077
0.3145472,0.9403637,3.3776152,0.20844012,0.099998415,0.65232587,0.8839322
0.32834187,0.9400154,3.2295861,0.25273648,0.099996105,0.8170114,0.90704155
0.29541087,0.9399755,3.2890868,0.33071676,0.099998176,1.4926183,0.90116674
0.29882917,0.94017386,3.2562099,0.34314194,0.09999819,1.6280326,0.89310163
0.28060386,0.93970764,3.338502,0.31580943,0.09999491,1.136447,0.90557
0.27807346,0.9394109,3.4836469,0.24990362,0.09999847,0.55325764,0.9046297
0.30303892,0.93960583,3.3225956,0.32513288,0.0999982,0.6382493,0.91548514
0.275057,0.9398107,3.2849445,0.38635543,0.09999055,0.99232537,0.9118426
0.28896153,0.93904275,3.4513168,0.26181874,0.09999986,0.53989923,0.9219071
0.33061624,0.93964076,3.2750568,0.32585263,0.09999793,0.5938158,0.92733526
0.33251697,0.9395629,3.276165,0.332287,0.09999807,0.5516579,0.93060297
0.2746086,0.9401319,3.3327005,0.38496354,0.09999805,0.5275733,0.92380726
0.3162428,0.93927234,3.3009744,0.2963996,0.09999762,0.93555886,0.9148805
0.3149937,0.93935436,3.3585613,0.2943097,0.09999015,0.53580153,0.926691
0.27671418,0.9402634,3.32167,0.33262712,0.09999984,0.7531632,0.90513986
0.27580902,0.94014215,3.340333,0.3374644,0.0999999,0.6991949,0.9076934
0.2530009,0.939518,3.4978242,0.36992565,0.0999997,0.42104286,0.9253679
0.27311352,0.94007623,3.2773662,0.36347747,0.0999938,0.81077874,0.9116559
0.2940266,0.9397724,3.2984467,0.32095715,0.099998534,0.69365704,0.9168076
0.2916931,0.939728,3.3779964,0.3416336,0.09999775,0.6122216,0.91818875
0.2885874,0.9394922,3.4272187,0.28343198,0.099997126,0.5354717,0.911426
0.2597222,0.93928325,3.7498155,0.25975993,0.09999883,0.32809675,0.91988236
0.27272573,0.9400045,3.4042113,0.36821613,0.09999374,0.47652498,0.91459054
0.2861698,0.9403003,3.3145647,0.37402016,0.099996865,0.61385083,0.9086185
0.28530315,0.9394669,3.457844,0.21332616,0.09999757,0.7797986,0.8975197
0.2820464,0.93966556,3.4026089,0.27872726,0.09999644,0.69064736,0.90334386
0.26650816,0.9394386,3.4903114,0.29848614,0.09999602,0.6596919,0.909525
0.31888834,0.9403602,3.337686,0.2228643,0.099995926,0.6434656,0.8863161
0.27230054,0.93992114,3.3121374,0.39960706,0.09999835,0.675998,0.9192844
0.33956212,0.9401214,3.2159882,0.29054415,0.09999909,0.8901083,0.91613185
0.2742186,0.94063836,3.4061341,0.26124284,0.09999533,0.7335532,0.8735165
0.27645475,0.9406618,3.4016824,0.26375267,0.09999571,0.686762,0.8736598
0.31933063,0.9405254,3.2576454,0.33454594,0.09999621,0.60133076,0.92412025
0.31311268,0.93963796,3.233953,0.32614678,0.09999962,0.7719027,0.9196166
0.25127247,0.9397085,3.6489112,0.25830334,0.099999346,0.49054036,0.8883655
0.29034978,0.9393239,3.5586886,0.18266118,0.099997,0.5219938,0.904335
0.2764493,0.93970335,3.2739873,0.45552215,0.099999145,0.7110472,0.92164177
0.28871107,0.9399081,3.3161094,0.32351705,0.09999943,0.6499515,0.90874946
0.2990202,0.93989134,3.3747995,0.2729838,0.09999507,0.5919935,0.913206
0.28557807,0.9391408,3.5064993,0.3080737,0.09999907,0.35796934,0.9348328
0.3100933,0.9392816,3.3399577,0.34633484,0.09999716,0.541977,0.93955255
0.31222153,0.93939364,3.3237848,0.33882907,0.0999971,0.54389703,0.9362126
0.29964808,0.9404553,3.3737729,0.26740116,0.09999909,0.5406563,0.8922974
0.28598967,0.9396769,3.3011684,0.38995206,0.099992946,0.64206004,0.92761934
0.29880926,0.94008934,3.3515377,0.29492313,0.099998765,0.52617824,0.91412115
0.29199395,0.93954694,3.3310564,0.26477572,0.0999964,1.1173991,0.89468265
0.294437,0.93959594,3.3393946,0.26870295,0.099997,1.1385993,0.8952767
0.27681255,0.939507,3.4551554,0.32140437,0.09999889,0.42070526,0.9229278
0.2666675,0.9390956,3.3257837,0.35373136,0.099992685,1.228263,0.9211855
0.25560376,0.9389451,3.398526,0.35865784,0.09997677,1.0248522,0.92281157
0.31700146,0.93966985,3.36532,0.2171838,0.09999994,0.84627736,0.8873931
0.31880385,0.9393389,3.384201,0.22812837,0.09999998,0.5863856,0.9155478
0.28489202,0.9395698,3.469784,0.19634731,0.09999999,0.82357776,0.8736717
0.3126465,0.93985707,3.2161307,0.41080517,0.09999728,0.6518728,0.9411323
0.29646716,0.939637,3.4499931,0.23413225,0.09999923,0.82550544,0.89490634
0.27300778,0.9396514,3.340934,0.32106638,0.099994354,0.7637561,0.9152306
0.30490008,0.93973076,3.3560183,0.31026208,0.09999921,0.61411726,0.90887606
0.30582535,0.93973815,3.3235617,0.33158156,0.09999923,0.6312629,0.91168076
0.31376988,0.939752,3.268709,0.34474456,0.09999917,0.73835903,0.91112614
0.29858372,0.9398388,3.3819184,0.27015796,0.099998824,0.5583969,0.9076775
0.27702433,0.94008315,3.4487295,0.30578792,0.099982604,0.4978714,0.9098009
0.27386388,0.9402497,3.5075226,0.31084865,0.09999716,0.3961258,0.90744436
0.29469675,0.93954134,3.1316016,0.45860395,0.099997245,0.97693986,0.9375536
0.28236893,0.93914557,3.5924318,0.21170673,0.09999992,0.47021094,0.9086893
0.27887854,0.939044,3.5916443,0.21479625,0.09999988,0.5053193,0.9121473
0.30794784,0.93983185,3.1797931,0.43632817,0.099991,0.7467991,0.93987995
0.32268694,0.9401075,3.2491593,0.23666783,0.0999993,1.4961301,0.90030956
0.25702694,0.9398391,3.4078183,0.35700622,0.09999724,1.0962038,0.89579505
0.27397957,0.9392606,3.5877125,0.19560406,0.099994555,0.63056403,0.8891315
0.27743235,0.93930906,3.524331,0.23364519,0.09999692,0.78321815,0.8974403
0.28122768,0.939469,3.462162,0.16609089,0.09999955,0.91263145,0.8819805
0.29244733,0.9396873,3.5727136,0.18670538,0.09999905,0.46735558,0.8963447
0.2898028,0.9396979,3.5660958,0.18747935,0.099998586,0.49341524,0.893295
0.31116542,0.9401814,3.1025403,0.43582705,0.09999903,1.0629807,0.92298824
0.29453537,0.94046617,3.173623,0.38226485,0.099999264,0.81467026,0.9128108
0.26489648,0.9400698,3.4626365,0.3229025,0.09999943,0.4846689,0.90946996
0.25816214,0.9401966,3.4548552,0.3592244,0.09999954,0.5627541,0.9011352
0.27226797,0.9400481,3.430034,0.3698218,0.09999919,0.42869127,0.9115253
0.29537463,0.9396893,3.3260136,0.32540464,0.0999933,0.9863547,0.92277753
0.24132882,0.9394934,3.5064979,0.2805841,0.09999925,0.9787287,0.89613205
0.27598745,0.9394599,3.3874762,0.32634288,0.09999905,0.63539135,0.9240324
0.2830507,0.9399957,3.3320792,0.32598877,0.09999472,0.92838454,0.90701675
0.3016849,0.94023705,3.2198257,0.3330514,0.099999204,1.5562391,0.90486705
0.29606843,0.9391564,3.3039265,0.3096112,0.099997036,0.9084194,0.9154665
0.27627152,0.9389012,3.505753,0.26084474,0.09999702,0.7308922,0.9116824
0.25939882,0.9388125,3.6426384,0.25350285,0.09999185,0.5468581,0.90761596
0.27858925,0.9394312,3.496213,0.24638619,0.09999497,0.60754436,0.8973408
0.33166265,0.9399336,3.1803875,0.3803827,0.099999204,0.62867105,0.9365185
0.265203,0.9395237,3.693285,0.1536165,0.099998415,0.542678,0.86623657
0.28137735,0.93969023,3.4767203,0.24706349,0.099989094,0.55738795,0.90256935
0.27160004,0.93973875,3.422659,0.31126317,0.09999936,0.63731843,0.9062183
0.267052,0.9397749,3.4597757,0.29313236,0.09999161,0.6295842,0.9007804
0.2669679,0.93974537,3.4196818,0.30603632,0.09999742,0.7013862,0.9037977
0.28429082,0.939517,3.3523912,0.32569456,0.09999966,0.8119939,0.91731447
0.28452507,0.9396284,3.3407936,0.35432574,0.099998645,0.6896413,0.91916543
0.31701228,0.9401431,3.2100146,0.36862078,0.099997975,0.54879797,0.9231693
0.2856827,0.9405494,3.3076727,0.3649553,0.09999541,0.8600351,0.8904292
0.30008355,0.9407548,3.172718,0.3759339,0.09999265,1.2886052,0.89555097
0.29478863,0.93976355,3.3503916,0.2628212,0.09999832,1.1565881,0.9029889
0.27548012,0.93968433,3.3892004,0.295549,0.09999565,0.9920763,0.8953722
0.30480498,0.9398468,3.2638302,0.28988644,0.099999204,1.0313421,0.9065447
0.27473512,0.93965155,3.4326024,0.25004762,0.0999913,0.7892237,0.8996548
0.2845931,0.93961906,3.4238498,0.24820423,0.09999857,0.7417707,0.9062296
0.32344574,0.93983305,3.276905,0.22669135,0.09999585,0.99741197,0.8953555
0.28768894,0.9396913,3.507542,0.2676651,0.09999969,0.41852507,0.90651804
0.30535653,0.93986964,3.2891643,0.27599627,0.09999821,1.0116588,0.8997183
0.30093318,0.9394598,3.2581358,0.3321018,0.0999948,1.4419267,0.9188233
0.29041412,0.94023424,3.3021834,0.31646085,0.09999889,1.0599277,0.8976245
0.29674616,0.9392555,3.358789,0.3078225,0.09999905,0.6066289,0.9220474
0.2905289,0.9394046,3.353125,0.30228642,0.09999354,0.9606802,0.90664864
0.29817092,0.940224,3.2632933,0.30626765,0.09999968,0.9066602,0.900541
0.29039913,0.9397106,3.2913542,0.45984343,0.09997422,0.52616525,0.9271139
0.27417505,0.9395677,3.5077178,0.23641957,0.09999918,0.6185348,0.8804319
0.30777547,0.93910754,3.3195298,0.3606092,0.099992454,0.5445451,0.9425746
0.26832968,0.938812,3.6576195,0.21189357,0.09999847,0.42761025,0.9078101
0.3013822,0.9400804,3.2695203,0.286012,0.09999981,0.9588786,0.9001246
0.29587334,0.93932354,3.363339,0.39018342,0.09999981,0.42190582,0.9363966
0.28037626,0.9400019,3.4656916,0.2217873,0.09999986,0.77321106,0.8889779
0.30753323,0.9395174,3.247934,0.37980625,0.09999832,0.88461894,0.9244454
0.29483983,0.9396838,3.4871244,0.18425971,0.09999998,0.6472546,0.8865112
0.30054122,0.9400166,3.225922,0.39515883,0.09999998,0.62964016,0.92689663
0.26176095,0.9397125,3.3742352,0.31592062,0.099999204,1.2778263,0.89386725
0.28500578,0.93937767,3.3500085,0.27018663,0.09999839,1.1754335,0.9014839
0.28339604,0.93980145,3.3831553,0.32319722,0.09999783,0.8984519,0.9057393
0.2901226,0.93958706,3.3495333,0.31972778,0.09999563,0.6082171,0.91476077
0.2887296,0.9397739,3.3994288,0.2503729,0.099995576,0.7794736,0.8897622
0.29279655,0.93999696,3.4243114,0.30397224,0.09999122,0.5392171,0.9118536
0.25925082,0.93937963,3.505728,0.33134183,0.09999911,0.548996,0.9242089
0.312167,0.93942463,3.246472,0.31193277,0.099995725,0.7934116,0.91979027
0.30597737,0.9397755,3.3650515,0.31894028,0.0999968,0.5951389,0.9185856
0.29454178,0.94004595,3.4932108,0.24486001,0.09999827,0.46628866,0.8970217
0.28578097,0.9396347,3.5366313,0.26225242,0.09999323,0.42803836,0.91541374
0.2762474,0.9394213,3.3851416,0.38720447,0.099999584,0.46664232,0.93295884
0.30595952,0.93964857,3.3912196,0.32512558,0.09999984,0.41458708,0.93464065
0.30733746,0.93961054,3.3674421,0.33716467,0.099999785,0.46337062,0.9354497
0.29680735,0.94032574,3.3913016,0.2866538,0.099999204,0.46325558,0.9139805
0.286567,0.9395015,3.5251164,0.28599286,0.09999923,0.37977433,0.9247392
0.29088843,0.9400269,3.230908,0.41095018,0.09999814,0.8946603,0.9134043
0.3094025,0.9398743,3.2925098,0.33320832,0.09999245,0.79390234,0.9199437
0.3298664,0.93990296,3.134769,0.33049712,0.09999795,1.3900098,0.91615826
0.2630668,0.9392874,3.4519773,0.34542,0.09999416,0.5811399,0.92983484
0.2954789,0.9398829,3.2410333,0.31951612,0.0999993,0.836114,0.9176704
0.2835323,0.93941236,3.4801369,0.30125135,0.0999938,0.45006603,0.9197382
0.26416478,0.9394162,3.609137,0.3053742,0.09999218,0.40094292,0.90863913
0.2798089,0.93945444,3.4010367,0.34670895,0.09999954,0.49709225,0.9366214
0.2597587,0.93942034,3.5027754,0.3234247,0.0999995,0.46653852,0.9311138
0.27066538,0.9397364,3.2999723,0.41360876,0.09999553,0.59915286,0.93458927
0.32455045,0.9394916,3.2461338,0.326949,0.09999821,0.6757239,0.93555915
0.32513106,0.9395255,3.290009,0.30216843,0.09999899,0.5469661,0.93274325
0.32352874,0.93941116,3.3006895,0.26094458,0.099999465,0.5945083,0.92688054
0.29140404,0.93926895,3.378703,0.27407002,0.09999912,0.860338,0.9159087
0.31521887,0.9396571,3.2346547,0.36503917,0.09999676,0.5222534,0.9322898
0.30597085,0.93970585,3.2544203,0.37999436,0.099997215,0.5571191,0.9325664
0.29115707,0.9400426,3.314845,0.28991857,0.09999799,1.1460692,0.88779855
0.32012618,0.9398372,3.1417885,0.36826816,0.099997915,0.87039256,0.92882484
0.2968028,0.93937707,3.3617082,0.36769247,0.09998494,0.52276415,0.9238592
0.29224178,0.94018507,3.3190625,0.36365327,0.099998966,0.6000846,0.895663
0.290289,0.9401556,3.3210108,0.36989906,0.099998906,0.5926894,0.897323
0.3189157,0.9391906,3.2331405,0.3161508,0.0999934,1.0183188,0.9411814
0.32268995,0.9393021,3.2275805,0.3225534,0.09999376,0.9685967,0.9416837
0.2700621,0.93976676,3.4720323,0.30525354,0.099999964,0.4362222,0.9131227
0.270474,0.93982255,3.4814684,0.2844646,0.099999964,0.45532393,0.90882367
0.29391822,0.9399247,3.3182979,0.36287156,0.09999996,0.6140615,0.9245535
0.29252407,0.9394754,3.2557297,0.3140584,0.099997595,0.9044824,0.9187061
0.27789703,0.93943685,3.7098958,0.22695723,0.09999889,0.3679182,0.90000606
0.3031153,0.93957,3.4586186,0.31152955,0.09999166,0.4167936,0.9228338
0.28911543,0.9399817,3.4087253,0.33704785,0.099998794,0.4636235,0.9244336
0.28877327,0.94002616,3.404975,0.3523477,0.09999881,0.42822278,0.9276225
0.27109057,0.9399724,3.394899,0.31875154,0.09999596,0.68841964,0.903467
0.30419108,0.94001573,3.457257,0.2703543,0.099998966,0.3992505,0.90732443
0.28584045,0.939348,3.3677266,0.3197388,0.099999405,0.8179131,0.9076253
0.28690758,0.9393633,3.5144653,0.22638692,0.09999,0.50906307,0.90272695
0.29256782,0.93932927,3.3221905,0.31104773,0.099998415,0.79756045,0.9214521
0.28670096,0.9395131,3.3213751,0.3317162,0.09999583,0.80501235,0.9248891
0.28111264,0.9395671,3.270434,0.38648012,0.09999835,0.9976122,0.9164132
0.28302372,0.9402677,3.4258487,0.24800335,0.099994086,0.7726701,0.88550055
0.2997966,0.9405425,3.3273199,0.2259059,0.0999949,0.8008499,0.88587797
0.28262204,0.93893427,3.4337754,0.38437045,0.099998616,0.5720116,0.92524105
0.29093236,0.93883246,3.3524766,0.3159931,0.09999821,0.74274904,0.92233247
0.28098524,0.93948907,3.387674,0.3023521,0.09999847,0.9978546,0.9096146
0.28745908,0.93982196,3.342557,0.29018155,0.099995054,1.0945498,0.8973716
0.2995586,0.93979484,3.324607,0.32415038,0.099997245,0.9568521,0.9045163
0.3051446,0.9396461,3.2954397,0.28830895,0.09999808,1.024185,0.9161612
0.2923017,0.9397882,3.3159306,0.35508436,0.09999581,1.5985882,0.89924645
0.27213785,0.93926144,3.4450793,0.2920033,0.09999859,1.5344926,0.8953706
0.27288833,0.93934935,3.4535947,0.30383152,0.09999877,1.4346994,0.8979167
0.2972502,0.9394408,3.2101827,0.3934111,0.09999932,1.7205083,0.9178171
0.28315124,0.939397,3.3468468,0.3310698,0.09999563,1.1399988,0.9211317
0.3059639,0.93973535,3.2017283,0.36485064,0.09999772,1.2081807,0.9174829
0.29532033,0.9400059,3.433236,0.20595077,0.09999969,0.73488426,0.8805242
0.29295883,0.9395611,3.2941277,0.31911772,0.09999132,1.2563375,0.9223387
0.28732744,0.93956256,3.2808764,0.33647397,0.099992394,1.331253,0.92231053
0.296543,0.93961096,3.3571122,0.28630215,0.09999948,1.0150309,0.89675236
0.3210277,0.93976843,3.2622702,0.33823782,0.09999847,0.95503145,0.91753364
0.317899,0.9399632,3.277077,0.26749274,0.09999955,1.2282419,0.90645534
0.3017092,0.9397615,3.229545,0.3176137,0.09999905,1.546929,0.92470944
0.30652422,0.9399079,3.2813458,0.2734843,0.09999889,1.2699133,0.9198493
0.31284368,0.93960965,3.167286,0.38068894,0.09999877,1.14414,0.92795384
0.2711516,0.9397831,3.555313,0.2435079,0.09999924,0.4883872,0.89258087
0.27687785,0.9395652,3.5912127,0.22388506,0.099998794,0.5261092,0.89461416
0.27725223,0.9397897,3.5267885,0.24472797,0.09999553,0.4360963,0.8966977
0.25623992,0.93910074,3.4627519,0.27241954,0.09999695,1.0269568,0.90448964
0.30818218,0.9398474,3.2890232,0.36270607,0.09999905,0.4656231,0.9324221
0.30089763,0.93980944,3.3792644,0.3289932,0.099998824,0.42099306,0.926504
0.2950668,0.93959004,3.2887914,0.3360075,0.099997066,1.2216567,0.9152865
0.2809747,0.9398825,3.4291673,0.32551438,0.09999838,0.49210474,0.9134356
0.29356813,0.94019973,3.2567177,0.32874253,0.09999557,0.89653933,0.9009174
0.3070853,0.9393778,3.5116909,0.3139595,0.09999674,0.3210821,0.9474826
0.2801396,0.9399301,3.4552107,0.3056099,0.09999867,0.4822439,0.90879226
0.27305704,0.93955946,3.3761594,0.32032266,0.099992715,0.8379176,0.90559
0.3210593,0.9400989,3.2347002,0.2878405,0.09999939,1.1582881,0.90236294
0.25983196,0.9395182,3.4190385,0.32703912,0.09999491,1.0046393,0.91767305
0.3044151,0.9395274,3.405488,0.3145735,0.099998794,0.47758174,0.9164977
0.31000984,0.94005793,3.4512813,0.21479665,0.09999957,0.5592962,0.8920369
0.27499563,0.9395396,3.3435967,0.34052464,0.09999857,0.833513,0.9083357
0.2917861,0.94004446,3.4203203,0.31032476,0.09999789,0.4560317,0.915353
0.32100052,0.93952286,3.438397,0.18802364,0.099998705,0.5498377,0.8990246
0.32341138,0.9396186,3.3997734,0.17720254,0.09999909,0.5631571,0.89536315
0.27173334,0.9401973,3.3373475,0.3430866,0.099996425,1.089074,0.8988359
0.306177,0.9394491,3.3105946,0.26170516,0.09999891,1.0903372,0.905924
0.29816842,0.94003224,3.3297126,0.27704653,0.09999837,0.89295995,0.90398973
0.3021969,0.93981826,3.376764,0.21007617,0.09999799,0.7753868,0.89188915
0.30641606,0.93981665,3.4879072,0.1472246,0.09999611,0.699002,0.88048816
0.26927447,0.9395814,3.6432178,0.15267135,0.09999774,0.6056445,0.87314147
0.2747134,0.9394914,3.4422772,0.20626184,0.09999757,0.9442312,0.88708484
0.3154475,0.9402505,3.166853,0.4115249,0.09999795,1.1601844,0.9173538
0.31654477,0.9402579,3.2092319,0.37331688,0.09999454,0.5410557,0.9159906
0.3028623,0.93990326,3.3860276,0.27897236,0.099998094,0.6639547,0.90079474
0.3123321,0.9396488,3.3468523,0.1990693,0.099998854,0.7299638,0.902056
0.25943503,0.9394959,3.5556483,0.22173384,0.09999993,0.5527873,0.89316326
0.27072367,0.9397254,3.4171433,0.26224077,0.09999987,0.92603236,0.89821506
0.29107043,0.9391854,3.4203973,0.23723991,0.09999984,0.99425477,0.89617676
0.29495412,0.93998885,3.4003804,0.16471046,0.09999887,1.0201511,0.88590336
0.29102406,0.9399596,3.5352538,0.15116659,0.09999672,0.47568557,0.88488424
0.29578817,0.93996596,3.391587,0.25199977,0.099998645,0.75284785,0.89355826
0.29943177,0.9398079,3.4061081,0.16280027,0.099998705,0.860818,0.8773522
0.29219556,0.9402735,3.574774,0.16691206,0.09999373,0.41927493,0.8860697
0.27091554,0.9395956,3.3193355,0.4273167,0.09999942,0.6720784,0.91484517
0.27668816,0.9396732,3.372149,0.36379758,0.09999945,0.58116966,0.9073053
0.28045678,0.93951213,3.3740053,0.25976932,0.09999283,1.2554673,0.9029515
0.28460976,0.9395857,3.3748639,0.28942108,0.09999108,1.1099426,0.9143059
0.29448795,0.9401047,3.32752,0.22306198,0.09999658,1.3188995,0.8880528
0.28545806,0.9406705,3.4509163,0.18998972,0.09999575,0.8969617,0.86822504
0.2601302,0.93936795,3.3693285,0.36271092,0.09999677,1.1955888,0.9140335
0.26457438,0.9397439,3.4332101,0.30995792,0.09999819,0.6440568,0.9004194
0.2847243,0.93989325,3.4734967,0.17527412,0.09999757,0.7914611,0.87950104
0.26696715,0.9391898,3.4672532,0.2523012,0.09999334,0.8705738,0.90470934
0.28230894,0.93948555,3.4249144,0.327002,0.09999956,0.523233,0.9129817
0.31719497,0.93962723,3.1882865,0.3461322,0.09999982,0.8578339,0.9370071
0.2786586,0.93904096,3.4508135,0.32781377,0.09999883,0.41417497,0.94498473
0.3799453,0.94019675,3.0244975,0.32806745,0.09999587,1.2459308,0.93050253
0.30274305,0.94005895,3.2365396,0.392029,0.099998854,0.58206016,0.92602575
0.28706503,0.93990386,3.3547099,0.2984216,0.09999843,0.79687965,0.9006822
0.2948797,0.93978715,3.4173043,0.23422256,0.09999899,0.6328563,0.89986336
0.29138213,0.9402478,3.2383728,0.36758173,0.09999662,1.0149741,0.9099032
